Year,County,Hospital,OSHPDID,system,Type of Report,Performance Measure,# of Adverse Events,# of Cases,Risk-adjusted Rate,Hospital Ratings,Longitude,Latitude
2019,Sacramento,Mercy General Hospital,106340947,Dignity Health,IMI,AAA Repair Endo Unrupture,0,13,0,As Expected,-121.452,38.56955
2019,Sacramento,Mercy General Hospital,106340947,Dignity Health,IMI,AAA Repair Open Unrupture,,,,,-121.452,38.56955
2019,Sacramento,Mercy General Hospital,106340947,Dignity Health,IMI,AMI,39,1165,3.9,Better,-121.452,38.56955
2019,Sacramento,Mercy General Hospital,106340947,Dignity Health,IMI,Acute Stroke,18,265,8.1,As Expected,-121.452,38.56955
2019,Sacramento,Mercy General Hospital,106340947,Dignity Health,IMI,Acute Stroke Hemorrhagic,10,78,18.3,As Expected,-121.452,38.56955
2019,Sacramento,Mercy General Hospital,106340947,Dignity Health,IMI,Acute Stroke Ischemic,7,181,4.7,As Expected,-121.452,38.56955
2019,Sacramento,Mercy General Hospital,106340947,Dignity Health,IMI,Acute Stroke Subarachnoid,1,6,22.9,As Expected,-121.452,38.56955
2019,Sacramento,Mercy General Hospital,106340947,Dignity Health,IMI,Carotid Endarterectomy,2,27,3.6,Worse,-121.452,38.56955
2019,Sacramento,Mercy General Hospital,106340947,Dignity Health,IMI,GI Hemorrhage,4,247,1.6,As Expected,-121.452,38.56955
2019,Sacramento,Mercy General Hospital,106340947,Dignity Health,IMI,Heart Failure,31,905,3,As Expected,-121.452,38.56955
2019,Sacramento,Mercy General Hospital,106340947,Dignity Health,IMI,Hip Fracture,1,77,1.3,As Expected,-121.452,38.56955
2019,Sacramento,Mercy General Hospital,106340947,Dignity Health,IMI,PCI,18,910,2.6,As Expected,-121.452,38.56955
2019,Sacramento,Mercy General Hospital,106340947,Dignity Health,IMI,Pancreatic Resection,,,,,-121.452,38.56955
2019,Sacramento,Mercy General Hospital,106340947,Dignity Health,IMI,Pneumonia,3,212,1.2,As Expected,-121.452,38.56955
2019,Sacramento,Mercy General Hospital,106340947,Dignity Health,CAB,Isolated CABG Operative Mortalit,8,513,1.515511,As Expected,-121.45,38.57
2020,Sacramento,Mercy General Hospital,106340947,Dignity Health,IMI,AAA Repair Endo Unrupture,1,8,2.8,As Expected,-121.452,38.56955
2020,Sacramento,Mercy General Hospital,106340947,Dignity Health,IMI,AAA Repair Open Unrupture,,,,,-121.452,38.56955
2020,Sacramento,Mercy General Hospital,106340947,Dignity Health,IMI,AMI,43,990,5.3,As Expected,-121.452,38.56955
2020,Sacramento,Mercy General Hospital,106340947,Dignity Health,IMI,Acute Stroke,20,244,8.6,As Expected,-121.452,38.56955
2020,Sacramento,Mercy General Hospital,106340947,Dignity Health,IMI,Acute Stroke Hemorrhagic,14,89,19.5,As Expected,-121.452,38.56955
2020,Sacramento,Mercy General Hospital,106340947,Dignity Health,IMI,Acute Stroke Ischemic,6,154,5.4,As Expected,-121.452,38.56955
2020,Sacramento,Mercy General Hospital,106340947,Dignity Health,IMI,Acute Stroke Subarachnoid,,,,,-121.452,38.56955
2020,Sacramento,Mercy General Hospital,106340947,Dignity Health,IMI,Carotid Endarterectomy,0,22,0,As Expected,-121.452,38.56955
2020,Sacramento,Mercy General Hospital,106340947,Dignity Health,IMI,GI Hemorrhage,7,231,3.2,As Expected,-121.452,38.56955
2020,Sacramento,Mercy General Hospital,106340947,Dignity Health,IMI,Heart Failure,22,802,2.4,As Expected,-121.452,38.56955
2020,Sacramento,Mercy General Hospital,106340947,Dignity Health,IMI,Hip Fracture,0,89,0,As Expected,-121.452,38.56955
2020,Sacramento,Mercy General Hospital,106340947,Dignity Health,IMI,PCI,23,713,4.1,As Expected,-121.452,38.56955
2020,Sacramento,Mercy General Hospital,106340947,Dignity Health,IMI,Pancreatic Resection,0,7,,As Expected,-121.452,38.56955
2020,Sacramento,Mercy General Hospital,106340947,Dignity Health,IMI,Pneumonia,19,368,6.3,As Expected,-121.452,38.56955
2020,Sacramento,Mercy General Hospital,106340947,Dignity Health,CAB,Isolated CABG Operative Mortalit,6,432,1.480981,As Expected,-121.45,38.57
2016,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,AMI,31,390,6.2,As Expected,-121.312,38.66818
2016,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Acute Stroke,147,833,12.3,Worse,-121.312,38.66818
2016,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Acute Stroke Hemorrhagic,56,222,23.2,As Expected,-121.312,38.66818
2016,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Acute Stroke Ischemic,70,535,9.1,Worse,-121.312,38.66818
2016,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Acute Stroke Subarachnoid,21,76,24.9,As Expected,-121.312,38.66818
2016,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Carotid Endarterectomy,4,98,2.5,Worse,-121.312,38.66818
2016,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,GI Hemorrhage,12,329,3.2,As Expected,-121.312,38.66818
2016,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Heart Failure,33,898,2.8,As Expected,-121.312,38.66818
2016,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Hip Fracture,4,189,1.3,As Expected,-121.312,38.66818
2016,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,PCI,13,214,5,As Expected,-121.312,38.66818
2016,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Pancreatic Resection,,,,,-121.312,38.66818
2016,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Pneumonia,7,262,2.3,As Expected,-121.312,38.66818
2016,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,CAB,Isolated CABG Operative Mortalit,0,90,0,As Expected,-121.31,38.67
2017,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,AMI,31,398,6.5,As Expected,-121.312,38.66818
2017,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Acute Stroke,167,880,11.3,Worse,-121.312,38.66818
2017,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Acute Stroke Hemorrhagic,73,284,21.8,As Expected,-121.312,38.66818
2017,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Acute Stroke Ischemic,72,518,8.8,Worse,-121.312,38.66818
2017,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Acute Stroke Subarachnoid,22,78,22.8,As Expected,-121.312,38.66818
2017,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Carotid Endarterectomy,2,80,1.3,As Expected,-121.312,38.66818
2017,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,GI Hemorrhage,14,305,3.4,As Expected,-121.312,38.66818
2017,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Heart Failure,23,893,1.9,As Expected,-121.312,38.66818
2017,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Hip Fracture,6,183,2.4,As Expected,-121.312,38.66818
2017,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,PCI,13,261,5.2,As Expected,-121.312,38.66818
2017,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Pancreatic Resection,,,,,-121.312,38.66818
2017,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Pneumonia,7,214,2.7,As Expected,-121.312,38.66818
2017,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,CAB,Isolated CABG Operative Mortalit,0,82,0,As Expected,-121.31,38.67
2018,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,AMI,39,410,6.7,As Expected,-121.312,38.66818
2018,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Acute Stroke,153,877,10.6,Worse,-121.312,38.66818
2018,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Acute Stroke Hemorrhagic,75,282,22.2,As Expected,-121.312,38.66818
2018,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Acute Stroke Ischemic,54,507,7,Worse,-121.312,38.66818
2018,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Acute Stroke Subarachnoid,24,88,26.6,As Expected,-121.312,38.66818
2018,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Carotid Endarterectomy,1,85,1.8,As Expected,-121.312,38.66818
2018,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,GI Hemorrhage,15,382,2.9,As Expected,-121.312,38.66818
2018,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Heart Failure,20,886,1.9,As Expected,-121.312,38.66818
2018,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Hip Fracture,6,176,2.6,As Expected,-121.312,38.66818
2018,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,PCI,12,217,4.6,As Expected,-121.312,38.66818
2018,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Pancreatic Resection,,,,,-121.312,38.66818
2018,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Pneumonia,10,315,2.5,As Expected,-121.312,38.66818
2018,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,CAB,Isolated CABG Operative Mortalit,0,77,0,As Expected,-121.31,38.67
2019,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,AAA Repair Endo Unrupture,1,22,4.7,As Expected,-121.312,38.66818
2019,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,AAA Repair Open Unrupture,0,4,0,As Expected,-121.312,38.66818
2019,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,AMI,33,406,6.3,As Expected,-121.312,38.66818
2019,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Acute Stroke,128,927,9.9,As Expected,-121.312,38.66818
2019,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Acute Stroke Hemorrhagic,71,291,22.6,As Expected,-121.312,38.66818
2019,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Acute Stroke Ischemic,44,561,6.7,Worse,-121.312,38.66818
2019,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Acute Stroke Subarachnoid,13,75,17.7,As Expected,-121.312,38.66818
2019,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Carotid Endarterectomy,1,75,1.3,As Expected,-121.312,38.66818
2019,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,GI Hemorrhage,16,367,3.8,As Expected,-121.312,38.66818
2019,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Heart Failure,19,935,2.2,As Expected,-121.312,38.66818
2019,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Hip Fracture,4,211,2.8,As Expected,-121.312,38.66818
2019,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,PCI,13,261,4.2,As Expected,-121.312,38.66818
2019,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Pancreatic Resection,,,,,-121.312,38.66818
2019,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Pneumonia,5,365,1.2,Better,-121.312,38.66818
2019,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,CAB,Isolated CABG Operative Mortalit,4,84,5.778236,As Expected,-121.31,38.67
2020,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,AAA Repair Endo Unrupture,0,13,0,As Expected,-121.312,38.66818
2020,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,AAA Repair Open Unrupture,0,3,0,As Expected,-121.312,38.66818
2020,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,AMI,30,352,6.5,As Expected,-121.312,38.66818
2020,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Acute Stroke,130,889,9,As Expected,-121.312,38.66818
2020,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Acute Stroke Hemorrhagic,69,282,19.8,As Expected,-121.312,38.66818
2020,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Acute Stroke Ischemic,39,530,6,As Expected,-121.312,38.66818
2020,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Acute Stroke Subarachnoid,22,77,21.6,As Expected,-121.312,38.66818
2020,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Carotid Endarterectomy,0,69,0,As Expected,-121.312,38.66818
2020,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,GI Hemorrhage,8,329,2.3,As Expected,-121.312,38.66818
2020,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Heart Failure,28,768,3.9,As Expected,-121.312,38.66818
2020,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Hip Fracture,5,176,2.9,As Expected,-121.312,38.66818
2020,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,PCI,10,254,4.4,As Expected,-121.312,38.66818
2020,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Pancreatic Resection,,,,,-121.312,38.66818
2020,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,IMI,Pneumonia,35,547,6.5,As Expected,-121.312,38.66818
2020,Sacramento,Mercy San Juan Medical Center,106340950,Dignity Health,CAB,Isolated CABG Operative Mortalit,1,82,1.009454,As Expected,-121.31,38.67
2016,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,AMI,9,57,9.7,As Expected,-121.417,38.46416
2016,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Acute Stroke,13,215,9.8,As Expected,-121.417,38.46416
2016,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Acute Stroke Hemorrhagic,6,22,24.3,As Expected,-121.417,38.46416
2016,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Acute Stroke Ischemic,6,192,4.8,As Expected,-121.417,38.46416
2016,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Acute Stroke Subarachnoid,,,,,-121.417,38.46416
2016,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Carotid Endarterectomy,,,,,-121.417,38.46416
2016,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,GI Hemorrhage,7,234,3.5,As Expected,-121.417,38.46416
2016,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Heart Failure,8,363,1.8,As Expected,-121.417,38.46416
2016,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Hip Fracture,2,67,2.2,As Expected,-121.417,38.46416
2016,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,PCI,,,,,-121.417,38.46416
2016,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Pancreatic Resection,,,,,-121.417,38.46416
2016,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Pneumonia,6,153,3.6,As Expected,-121.417,38.46416
2017,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,AMI,5,39,8.4,As Expected,-121.417,38.46416
2017,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Acute Stroke,11,219,8.6,As Expected,-121.417,38.46416
2017,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Acute Stroke Hemorrhagic,4,13,35.5,As Expected,-121.417,38.46416
2017,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Acute Stroke Ischemic,6,205,3.5,As Expected,-121.417,38.46416
2017,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Acute Stroke Subarachnoid,,,,,-121.417,38.46416
2017,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Carotid Endarterectomy,,,,,-121.417,38.46416
2017,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,GI Hemorrhage,8,258,2.8,As Expected,-121.417,38.46416
2017,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Heart Failure,9,471,1.8,As Expected,-121.417,38.46416
2017,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Hip Fracture,2,84,3.1,As Expected,-121.417,38.46416
2017,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,PCI,,,,,-121.417,38.46416
2017,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Pancreatic Resection,,,,,-121.417,38.46416
2017,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Pneumonia,5,155,3,As Expected,-121.417,38.46416
2018,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,AMI,2,66,1.6,Better,-121.417,38.46416
2018,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Acute Stroke,13,257,7.1,As Expected,-121.417,38.46416
2018,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Acute Stroke Hemorrhagic,6,20,29.2,As Expected,-121.417,38.46416
2018,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Acute Stroke Ischemic,7,234,3.1,As Expected,-121.417,38.46416
2018,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Acute Stroke Subarachnoid,0,3,0,As Expected,-121.417,38.46416
2018,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Carotid Endarterectomy,,,,,-121.417,38.46416
2018,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,GI Hemorrhage,6,217,2.6,As Expected,-121.417,38.46416
2018,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Heart Failure,12,519,1.9,As Expected,-121.417,38.46416
2018,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Hip Fracture,1,75,1,As Expected,-121.417,38.46416
2018,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,PCI,,,,,-121.417,38.46416
2018,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Pancreatic Resection,,,,,-121.417,38.46416
2018,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,Pneumonia,3,152,1.7,As Expected,-121.417,38.46416
2019,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,AAA Repair Endo Unrupture,,,,,-121.417,38.46416
2019,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,AAA Repair Open Unrupture,,,,,-121.417,38.46416
2019,Sacramento,Methodist Hospital of Sacramento,106340951,Dignity Health,IMI,AMI,6,44,5.8,As Expected,-121.417,38.46416
